iri	VeryPositive	Positive	Neutral	Negative	VeryNegative	count
http://purl.obolibrary.org/obo/DOID_4074	2.8333333333333335	7.333333333333333	20.333333333333332	52.5	17.5	6
http://purl.obolibrary.org/obo/DOID_11231	8.0	28.0	23.0	33.0	8.0	1
http://purl.obolibrary.org/obo/DOID_0110590	2.0	4.0	20.0	61.0	13.0	1
http://purl.obolibrary.org/obo/DOID_8781	2.0	7.0	29.0	52.0	10.0	1
http://purl.obolibrary.org/obo/DOID_0110513	1.0	3.0	24.0	57.0	14.0	1
http://purl.obolibrary.org/obo/DOID_5272	1.5	4.0	22.5	60.0	11.0	2
http://purl.obolibrary.org/obo/DOID_0080461	2.0	2.0	16.0	56.0	24.0	1
http://purl.obolibrary.org/obo/DOID_8941	1.0	2.0	27.0	61.0	9.0	1
http://purl.obolibrary.org/obo/DOID_11258	1.0	1.0	9.0	54.0	34.0	1
http://purl.obolibrary.org/obo/DOID_0110045	2.0	6.0	25.0	56.0	12.0	1
http://purl.obolibrary.org/obo/DOID_9246	5.0	12.4	20.2	46.8	15.4	5
http://purl.obolibrary.org/obo/DOID_0060367	1.0	1.0	14.0	69.0	15.0	1
http://purl.obolibrary.org/obo/DOID_0070006	3.0	5.0	14.0	61.0	17.0	1
http://purl.obolibrary.org/obo/DOID_0080169	2.0	3.0	19.0	61.0	14.0	1
http://purl.obolibrary.org/obo/DOID_0110756	2.0	9.0	34.0	48.0	7.0	1
http://purl.obolibrary.org/obo/DOID_11162	1.2	0.6	9.0	39.0	49.6	5
http://purl.obolibrary.org/obo/DOID_0080820	3.0	4.0	13.0	60.0	19.0	1
http://purl.obolibrary.org/obo/DOID_5565	8.0	41.0	42.0	8.0	2.0	1
http://purl.obolibrary.org/obo/DOID_0050851	2.111111111111111	5.777777777777778	22.555555555555557	57.111111111111114	11.666666666666666	9
http://purl.obolibrary.org/obo/DOID_5538	3.0	14.0	40.0	37.0	6.0	1
http://purl.obolibrary.org/obo/DOID_11049	7.0	17.0	21.0	44.0	12.0	1
http://purl.obolibrary.org/obo/DOID_9977	1.0	1.0	9.0	57.5	31.5	2
http://purl.obolibrary.org/obo/DOID_0050698	2.0	4.0	20.0	60.0	15.0	1
http://purl.obolibrary.org/obo/DOID_0050701	1.664179104477612	2.843283582089552	15.485074626865671	51.83582089552239	28.111940298507463	134
http://purl.obolibrary.org/obo/DOID_0110056	3.0	5.0	14.0	62.0	16.0	1
http://purl.obolibrary.org/obo/DOID_0060082	2.357142857142857	5.880952380952381	19.952380952380953	54.833333333333336	16.928571428571427	42
http://purl.obolibrary.org/obo/DOID_14435	5.0	26.0	32.0	30.0	6.0	1
http://purl.obolibrary.org/obo/DOID_0110033	2.0	2.0	16.0	63.0	17.0	1
http://purl.obolibrary.org/obo/DOID_1371	3.0	2.0	6.0	47.0	42.0	1
http://purl.obolibrary.org/obo/DOID_0110935	1.0	3.0	23.0	60.0	14.0	1
http://purl.obolibrary.org/obo/DOID_0110634	2.0	3.0	17.0	52.0	25.0	1
http://purl.obolibrary.org/obo/DOID_5757	6.0	17.0	23.0	43.0	11.0	1
http://purl.obolibrary.org/obo/DOID_0050644	1.0	0.0	6.0	52.0	41.0	1
http://purl.obolibrary.org/obo/DOID_4907	3.0	8.0	24.5	53.5	10.5	2
http://purl.obolibrary.org/obo/DOID_0050972	1.0	1.0	12.0	63.0	23.0	1
http://purl.obolibrary.org/obo/DOID_0110187	1.0	3.0	30.0	58.0	8.0	1
http://purl.obolibrary.org/obo/DOID_0050625	1.7857142857142858	3.2142857142857144	14.5	58.214285714285715	22.214285714285715	14
http://purl.obolibrary.org/obo/DOID_0040090	1.0	1.0	12.0	65.0	20.0	1
http://purl.obolibrary.org/obo/DOID_0070168	1.0	2.0	19.0	66.0	13.0	1
http://purl.obolibrary.org/obo/DOID_8659	1.0	1.0	12.0	54.0	32.0	1
http://purl.obolibrary.org/obo/DOID_11506	2.6	10.2	25.0	49.0	13.0	5
http://purl.obolibrary.org/obo/DOID_10183	4.0	12.0	29.0	45.0	9.0	1
http://purl.obolibrary.org/obo/DOID_0110372	1.0	3.0	21.0	62.0	12.0	1
http://purl.obolibrary.org/obo/DOID_0110293	1.0	2.0	20.0	61.0	15.0	1
http://purl.obolibrary.org/obo/DOID_9250	1.0	1.0	8.0	57.0	33.0	1
http://purl.obolibrary.org/obo/DOID_0080692	1.0	2.0	14.0	65.0	18.0	1
http://purl.obolibrary.org/obo/DOID_0080594	1.0	2.0	19.0	61.0	17.0	1
http://purl.obolibrary.org/obo/DOID_0080890	3.0	12.333333333333334	33.0	43.666666666666664	8.0	3
http://purl.obolibrary.org/obo/DOID_0110157	1.0	1.0	17.0	63.0	18.0	1
http://purl.obolibrary.org/obo/DOID_3103	2.0	2.0	11.0	61.0	25.0	1
http://purl.obolibrary.org/obo/DOID_0111929	1.0	1.0	11.0	28.0	59.0	1
http://purl.obolibrary.org/obo/DOID_8456	1.0	1.0	9.0	60.0	30.0	1
http://purl.obolibrary.org/obo/DOID_0050888	1.5238095238095237	2.2857142857142856	15.571428571428571	48.285714285714285	32.301587301587304	63
http://purl.obolibrary.org/obo/DOID_0110982	2.0	5.0	26.0	56.0	11.0	1
http://purl.obolibrary.org/obo/DOID_9258	2.090909090909091	4.454545454545454	17.272727272727273	59.90909090909091	16.454545454545453	11
http://purl.obolibrary.org/obo/DOID_0110945	1.0	2.0	22.0	62.0	13.0	1
http://purl.obolibrary.org/obo/DOID_0080225	2.0	4.0	20.0	59.0	15.0	1
http://purl.obolibrary.org/obo/DOID_0111231	2.0	6.0	22.0	58.0	11.0	1
http://purl.obolibrary.org/obo/DOID_10247	1.0	0.0	7.0	66.0	26.0	1
http://purl.obolibrary.org/obo/DOID_2096	3.0	12.333333333333334	36.666666666666664	40.666666666666664	7.333333333333333	3
http://purl.obolibrary.org/obo/DOID_591	2.7142857142857144	14.142857142857142	34.57142857142857	41.57142857142857	7.428571428571429	7
http://purl.obolibrary.org/obo/DOID_0110847	1.0	1.0	14.0	62.0	22.0	1
http://purl.obolibrary.org/obo/DOID_0060216	2.0	3.0	11.0	59.0	24.0	1
http://purl.obolibrary.org/obo/DOID_1254	1.0	1.0	13.0	56.0	29.0	1
http://purl.obolibrary.org/obo/DOID_0111913	2.0	1.0	12.0	35.0	51.0	1
http://purl.obolibrary.org/obo/DOID_0060695	1.0	2.6	21.0	60.0	15.0	5
http://purl.obolibrary.org/obo/DOID_6148	2.0	6.0	23.0	57.0	11.0	1
http://purl.obolibrary.org/obo/DOID_0111919	2.0	1.0	12.0	39.0	45.0	1
http://purl.obolibrary.org/obo/DOID_0112052	3.0	4.0	10.0	62.0	21.0	1
http://purl.obolibrary.org/obo/DOID_248	6.0	14.0	17.0	51.0	12.0	1
http://purl.obolibrary.org/obo/DOID_0110319	2.0	5.0	16.0	62.0	15.0	1
http://purl.obolibrary.org/obo/DOID_0110100	3.0	11.0	39.0	41.0	6.0	1
http://purl.obolibrary.org/obo/DOID_0060103	7.2	15.6	17.0	46.2	13.8	5
http://purl.obolibrary.org/obo/DOID_13404	2.0	1.0	10.0	45.0	43.0	1
http://purl.obolibrary.org/obo/DOID_0110778	2.0	5.0	23.0	59.0	12.0	1
http://purl.obolibrary.org/obo/DOID_10376	1.0	1.0	11.0	65.0	22.0	1
http://purl.obolibrary.org/obo/DOID_12995	1.0	6.0	32.0	53.0	8.0	1
http://purl.obolibrary.org/obo/DOID_0112136	1.0	2.0	16.0	63.0	18.0	1
http://purl.obolibrary.org/obo/DOID_0090020	1.5	3.875	20.0	58.625	15.625	8
http://purl.obolibrary.org/obo/DOID_10031	0.0	0.0	15.0	67.0	17.0	1
http://purl.obolibrary.org/obo/DOID_0111534	1.0	1.0	15.0	60.0	22.0	1
http://purl.obolibrary.org/obo/DOID_6017	9.0	52.0	29.0	8.0	2.0	1
http://purl.obolibrary.org/obo/DOID_0080427	2.0	4.0	19.0	59.0	17.0	1
http://purl.obolibrary.org/obo/DOID_0080360	1.0	0.0	7.0	28.0	64.0	1
http://purl.obolibrary.org/obo/DOID_0110248	2.0	4.0	16.0	63.0	14.0	1
http://purl.obolibrary.org/obo/DOID_10127	8.0	23.0	20.0	39.0	10.0	1
http://purl.obolibrary.org/obo/DOID_0110147	1.0	3.0	22.0	62.0	12.0	1
http://purl.obolibrary.org/obo/DOID_0060225	2.25	3.0	14.25	61.25	19.0	4
http://purl.obolibrary.org/obo/DOID_0111537	1.0	1.0	17.0	55.0	26.0	1
http://purl.obolibrary.org/obo/DOID_0060144	2.0	3.0	17.0	61.0	18.0	1
http://purl.obolibrary.org/obo/DOID_0060426	1.0	1.0	12.0	47.0	39.0	1
http://purl.obolibrary.org/obo/DOID_0110636	2.0	5.0	22.0	52.0	18.0	1
http://purl.obolibrary.org/obo/DOID_0050637	1.0	1.0	12.0	49.0	36.0	1
http://purl.obolibrary.org/obo/DOID_0110096	1.0	3.0	18.0	62.0	15.0	1
http://purl.obolibrary.org/obo/DOID_0112076	1.0	2.0	15.0	69.0	13.0	1
http://purl.obolibrary.org/obo/DOID_0050451	2.6	4.1	13.6	61.0	18.9	10
http://purl.obolibrary.org/obo/DOID_6331	1.5	1.5	13.5	62.5	20.5	2
http://purl.obolibrary.org/obo/DOID_0110760	2.0	10.0	35.0	46.0	7.0	1
http://purl.obolibrary.org/obo/DOID_0112285	4.0	6.0	11.0	60.0	19.0	1
http://purl.obolibrary.org/obo/DOID_3107	1.0	2.0	21.0	63.0	12.0	1
http://purl.obolibrary.org/obo/DOID_0080419	1.0	1.0	14.0	45.0	39.0	1
http://purl.obolibrary.org/obo/DOID_12697	0.0	1.0	19.0	66.0	14.0	1
http://purl.obolibrary.org/obo/DOID_12554	2.0	1.0	8.0	40.0	51.0	1
http://purl.obolibrary.org/obo/DOID_5402	2.75	5.0	19.5	59.75	13.75	4
http://purl.obolibrary.org/obo/DOID_0060335	3.0	10.0	30.0	50.0	8.0	1
http://purl.obolibrary.org/obo/DOID_450	1.6666666666666667	4.0	18.333333333333332	46.0	30.0	3
http://purl.obolibrary.org/obo/DOID_0111395	1.0	1.0	15.0	59.0	23.0	1
http://purl.obolibrary.org/obo/DOID_0111207	2.0	6.0	24.0	55.0	12.0	1
http://purl.obolibrary.org/obo/DOID_6898	9.0	22.0	16.0	41.0	12.0	1
http://purl.obolibrary.org/obo/DOID_0080443	1.0	1.0	15.0	54.0	28.0	1
http://purl.obolibrary.org/obo/DOID_0112180	1.0	1.0	16.0	57.0	24.0	1
http://purl.obolibrary.org/obo/DOID_6212	3.0	7.0	14.0	60.0	15.0	1
http://purl.obolibrary.org/obo/DOID_0090131	1.625	3.25	16.0	60.625	18.625	8
http://purl.obolibrary.org/obo/DOID_0110222	3.0	5.0	14.0	61.0	17.0	1
http://purl.obolibrary.org/obo/DOID_0111858	1.0	1.0	15.0	60.0	22.0	1
http://purl.obolibrary.org/obo/DOID_14223	1.0	2.0	19.0	57.0	21.0	1
http://purl.obolibrary.org/obo/DOID_1019	3.3333333333333335	9.333333333333334	22.0	53.666666666666664	12.0	3
http://purl.obolibrary.org/obo/DOID_5577	2.0	3.0	13.0	68.0	15.0	1
http://purl.obolibrary.org/obo/DOID_1003	3.0	11.0	37.0	42.0	7.0	1
http://purl.obolibrary.org/obo/DOID_0111394	1.0	1.0	14.0	51.0	32.0	1
http://purl.obolibrary.org/obo/DOID_0111698	1.0	1.0	11.0	54.0	33.0	1
http://purl.obolibrary.org/obo/DOID_0060821	1.0	0.0	10.0	23.0	67.0	1
http://purl.obolibrary.org/obo/DOID_5537	1.0	4.0	22.0	58.0	14.0	1
http://purl.obolibrary.org/obo/DOID_0080205	1.6666666666666667	2.6666666666666665	14.333333333333334	63.333333333333336	17.333333333333332	3
http://purl.obolibrary.org/obo/DOID_0050738	1.625	4.125	21.5	56.625	15.875	8
http://purl.obolibrary.org/obo/DOID_0080824	1.0	1.0	11.0	33.0	54.0	1
http://purl.obolibrary.org/obo/DOID_0110214	7.0	16.0	19.0	45.0	12.0	1
http://purl.obolibrary.org/obo/DOID_60007	5.0	20.0	29.0	37.0	8.0	1
http://purl.obolibrary.org/obo/DOID_0080640	2.5	6.0	17.25	58.0	16.0	4
http://purl.obolibrary.org/obo/DOID_0080333	1.0	2.0	10.0	66.0	21.0	1
http://purl.obolibrary.org/obo/DOID_0111676	4.0	11.0	24.0	48.0	13.0	1
http://purl.obolibrary.org/obo/DOID_4561	9.0	24.0	22.0	35.0	11.0	1
http://purl.obolibrary.org/obo/DOID_1405	8.5	34.0	17.5	29.0	11.0	4
http://purl.obolibrary.org/obo/DOID_0111342	1.0	1.0	16.0	58.0	24.0	1
http://purl.obolibrary.org/obo/DOID_0110238	2.0	3.0	15.0	65.0	15.0	1
http://purl.obolibrary.org/obo/DOID_1759	1.0	1.0	10.0	45.0	43.0	1
http://purl.obolibrary.org/obo/DOID_9398	4.0	13.0	32.0	41.0	9.0	1
http://purl.obolibrary.org/obo/DOID_5015	3.5	8.5	23.5	53.0	12.0	2
http://purl.obolibrary.org/obo/DOID_0070100	3.0	8.0	26.0	52.0	11.0	1
http://purl.obolibrary.org/obo/DOID_13117	10.0	29.0	25.0	28.0	8.0	1
http://purl.obolibrary.org/obo/DOID_0110177	1.0	3.0	22.0	64.0	10.0	1
http://purl.obolibrary.org/obo/DOID_0080472	1.0	1.0	10.0	43.0	44.0	1
http://purl.obolibrary.org/obo/DOID_0060884	1.0	1.0	10.0	51.0	37.0	1
http://purl.obolibrary.org/obo/DOID_0111019	2.0	3.0	14.0	66.0	16.0	1
http://purl.obolibrary.org/obo/DOID_0110735	1.0	1.0	10.0	59.0	29.0	1
http://purl.obolibrary.org/obo/DOID_0060491	1.0	1.0	15.0	46.0	37.0	1
http://purl.obolibrary.org/obo/DOID_0090061	1.2	2.2	17.0	56.4	22.8	5
http://purl.obolibrary.org/obo/DOID_2641	2.6666666666666665	9.666666666666666	24.333333333333332	51.333333333333336	11.333333333333334	3
http://purl.obolibrary.org/obo/DOID_9360	1.6	3.2	19.0	61.8	14.6	5
http://purl.obolibrary.org/obo/DOID_4451	1.4285714285714286	3.5714285714285716	22.285714285714285	59.42857142857143	13.285714285714286	7
http://purl.obolibrary.org/obo/DOID_6408	3.0	4.0	11.0	62.0	19.0	1
http://purl.obolibrary.org/obo/DOID_9201	1.0	1.0	6.0	58.0	35.0	1
http://purl.obolibrary.org/obo/DOID_0080859	2.0	13.0	37.0	41.0	6.0	1
http://purl.obolibrary.org/obo/DOID_3577	1.0	3.0	20.0	63.0	12.0	1
http://purl.obolibrary.org/obo/DOID_0110270	1.0	2.0	16.0	66.0	15.0	1
http://purl.obolibrary.org/obo/DOID_0050879	1.0	1.0	12.0	53.0	33.0	1
http://purl.obolibrary.org/obo/DOID_3522	1.0	2.0	16.0	52.0	28.0	1
http://purl.obolibrary.org/obo/DOID_11723	1.0	16.0	63.0	17.0	2.0	1
http://purl.obolibrary.org/obo/DOID_0090057	1.0	0.0	10.0	43.0	46.0	1
http://purl.obolibrary.org/obo/DOID_0110229	2.0	4.0	16.0	64.0	14.0	1
http://purl.obolibrary.org/obo/DOID_0080996	1.0	2.0	19.0	59.0	19.0	1
http://purl.obolibrary.org/obo/DOID_0110294	1.0	2.0	19.0	60.0	18.0	1
http://purl.obolibrary.org/obo/DOID_0060302	1.0	1.0	13.0	36.0	49.0	1
http://purl.obolibrary.org/obo/DOID_14679	1.0	1.0	13.5	53.5	31.5	2
http://purl.obolibrary.org/obo/DOID_0070165	1.0	1.0	17.0	65.0	16.0	1
http://purl.obolibrary.org/obo/DOID_1909	4.5	15.75	22.8125	44.8125	12.25	16
http://purl.obolibrary.org/obo/DOID_0110355	2.0	6.0	26.0	55.0	11.0	1
http://purl.obolibrary.org/obo/DOID_0111880	2.0	4.0	13.0	64.0	17.0	1
http://purl.obolibrary.org/obo/DOID_841	2.2222222222222223	4.111111111111111	14.222222222222221	53.666666666666664	26.22222222222222	9
http://purl.obolibrary.org/obo/DOID_0050486	1.0	1.0	11.5	61.5	24.5	2
http://purl.obolibrary.org/obo/DOID_6322	2.0	8.0	27.0	53.0	10.0	1
http://purl.obolibrary.org/obo/DOID_8704	6.0	11.0	16.0	50.0	18.0	1
http://purl.obolibrary.org/obo/DOID_206	2.0	5.0	17.0	59.0	17.0	1
http://purl.obolibrary.org/obo/DOID_0060668	1.0	2.0	13.0	58.0	26.0	1
http://purl.obolibrary.org/obo/DOID_0112226	1.0	2.0	14.0	61.0	22.0	1
http://purl.obolibrary.org/obo/DOID_0080128	2.0	1.0	6.0	33.0	60.0	1
http://purl.obolibrary.org/obo/DOID_657	2.519230769230769	5.923076923076923	18.653846153846153	56.32692307692308	16.71153846153846	52
http://purl.obolibrary.org/obo/DOID_0060787	1.0	2.0	15.0	59.0	23.0	1
http://purl.obolibrary.org/obo/DOID_0080507	1.0	3.0	19.0	63.0	14.0	1
http://purl.obolibrary.org/obo/DOID_0080855	2.0	4.0	17.5	59.5	17.0	2
http://purl.obolibrary.org/obo/DOID_12798	1.1176470588235294	3.235294117647059	23.705882352941178	55.23529411764706	16.41176470588235	17
http://purl.obolibrary.org/obo/DOID_0111531	1.0	2.0	22.0	62.0	13.0	1
http://purl.obolibrary.org/obo/DOID_0080230	2.0	3.0	13.0	66.0	17.0	1
http://purl.obolibrary.org/obo/DOID_3263	1.0	1.0	16.0	60.0	22.0	1
http://purl.obolibrary.org/obo/DOID_0060342	1.0	2.0	15.0	52.0	29.0	1
http://purl.obolibrary.org/obo/DOID_0070321	2.0	3.0	18.0	57.0	21.0	1
http://purl.obolibrary.org/obo/DOID_2354	1.0	2.0	24.0	60.0	13.0	1
http://purl.obolibrary.org/obo/DOID_0080857	1.0	2.0	19.0	64.0	14.0	1
http://purl.obolibrary.org/obo/DOID_0111906	2.0	8.0	35.0	48.0	7.0	1
http://purl.obolibrary.org/obo/DOID_0112075	1.0	2.0	15.0	69.0	13.0	1
http://purl.obolibrary.org/obo/DOID_0080131	2.0	1.0	8.0	42.0	47.0	1
http://purl.obolibrary.org/obo/DOID_6587	1.0	2.0	15.0	56.0	25.0	1
http://purl.obolibrary.org/obo/DOID_5409	3.0	8.0	21.333333333333332	55.333333333333336	12.333333333333334	3
http://purl.obolibrary.org/obo/DOID_0080417	1.0	2.0	15.0	51.0	32.0	1
http://purl.obolibrary.org/obo/DOID_0080164	2.0	2.5	17.25	56.0	22.25	4
http://purl.obolibrary.org/obo/DOID_2012	1.0	5.0	44.0	46.0	5.0	1
http://purl.obolibrary.org/obo/DOID_2093	4.0	15.0	32.0	43.0	7.0	1
http://purl.obolibrary.org/obo/DOID_2557	1.0	2.0	17.5	64.0	15.0	2
http://purl.obolibrary.org/obo/DOID_0080744	2.0	1.0	7.0	38.0	52.0	1
http://purl.obolibrary.org/obo/DOID_0060161	2.0	2.0	9.0	57.0	30.0	1
http://purl.obolibrary.org/obo/DOID_0112095	1.0	2.0	15.0	69.0	13.0	1
http://purl.obolibrary.org/obo/DOID_0111688	1.0	1.0	12.0	49.0	36.0	1
http://purl.obolibrary.org/obo/DOID_0050793	3.0	2.0	10.0	54.0	31.0	1
http://purl.obolibrary.org/obo/DOID_0070034	3.0	6.0	16.0	62.0	14.0	1
http://purl.obolibrary.org/obo/DOID_12566	5.0	18.0	30.0	38.0	9.0	1
http://purl.obolibrary.org/obo/DOID_0060214	1.0	2.0	17.0	66.0	14.0	1
http://purl.obolibrary.org/obo/DOID_0111007	2.0	5.0	27.0	57.0	10.0	1
http://purl.obolibrary.org/obo/DOID_0111336	1.0	2.0	15.0	57.0	25.0	1
http://purl.obolibrary.org/obo/DOID_0070234	3.0	5.0	14.0	61.0	17.0	1
http://purl.obolibrary.org/obo/DOID_0080092	1.0	2.0	21.0	61.0	15.0	1
http://purl.obolibrary.org/obo/DOID_0111602	1.0	3.0	20.0	62.0	14.0	1
http://purl.obolibrary.org/obo/DOID_0112293	2.0	2.0	19.0	55.0	22.0	1
http://purl.obolibrary.org/obo/DOID_14130	2.0	7.0	30.0	52.0	9.0	1
http://purl.obolibrary.org/obo/DOID_193	3.590747330960854	10.98932384341637	23.572953736654803	48.92170818505338	12.825622775800712	281
http://purl.obolibrary.org/obo/DOID_0090120	1.0	1.0	16.0	54.0	28.0	1
http://purl.obolibrary.org/obo/DOID_0111313	2.0	4.0	20.0	61.0	14.0	1
http://purl.obolibrary.org/obo/DOID_14731	1.0	1.0	14.0	47.0	37.0	1
http://purl.obolibrary.org/obo/DOID_4922	1.5	3.0	17.5	47.0	31.0	2
http://purl.obolibrary.org/obo/DOID_0080431	1.0	2.0	17.0	58.0	22.0	1
http://purl.obolibrary.org/obo/DOID_0080071	1.0	3.0	19.0	65.0	13.0	1
http://purl.obolibrary.org/obo/DOID_0050963	2.0	1.0	10.0	47.0	41.0	1
http://purl.obolibrary.org/obo/DOID_0111604	7.333333333333333	21.0	18.666666666666668	41.666666666666664	11.666666666666666	3
http://purl.obolibrary.org/obo/DOID_0080116	3.0	6.0	16.0	61.0	15.0	1
http://purl.obolibrary.org/obo/DOID_2986	2.0	8.0	37.0	46.0	7.0	1
http://purl.obolibrary.org/obo/DOID_0050941	1.0	1.0	12.0	54.0	32.0	1
http://purl.obolibrary.org/obo/DOID_1649	2.0	6.0	26.0	54.0	11.0	1
http://purl.obolibrary.org/obo/DOID_13714	1.0	1.0	18.0	59.0	20.0	1
http://purl.obolibrary.org/obo/DOID_10773	20.0	53.0	15.0	8.0	4.0	1
http://purl.obolibrary.org/obo/DOID_2640	3.0	12.0	28.5	46.0	10.0	2
http://purl.obolibrary.org/obo/DOID_576	1.6428571428571428	3.75	18.5	57.535714285714285	18.464285714285715	28
http://purl.obolibrary.org/obo/DOID_11219	3.0	13.0	27.0	47.0	9.0	1
http://purl.obolibrary.org/obo/DOID_10047	2.0	4.0	21.0	57.0	16.0	1
http://purl.obolibrary.org/obo/DOID_0110720	1.0	2.0	21.0	59.0	17.0	1
http://purl.obolibrary.org/obo/DOID_4277	3.0	15.0	41.0	34.0	6.0	1
http://purl.obolibrary.org/obo/DOID_7347	1.0	2.0	29.0	60.0	8.0	1
http://purl.obolibrary.org/obo/DOID_0110928	1.0	3.0	22.0	60.0	13.0	1
http://purl.obolibrary.org/obo/DOID_0111431	3.0	7.0	15.0	59.0	16.0	1
http://purl.obolibrary.org/obo/DOID_0080938	1.0	1.0	12.0	52.0	33.0	1
http://purl.obolibrary.org/obo/DOID_0060785	1.0	2.0	16.0	58.0	23.0	1
http://purl.obolibrary.org/obo/DOID_3309	2.0	6.0	28.0	53.0	10.0	1
http://purl.obolibrary.org/obo/DOID_0080586	1.0	3.0	22.0	62.0	12.0	1
http://purl.obolibrary.org/obo/DOID_7202	7.0	30.0	29.0	28.0	6.0	1
http://purl.obolibrary.org/obo/DOID_11717	1.5	3.5	17.0	58.25	20.0	4
http://purl.obolibrary.org/obo/DOID_0090064	2.0	5.0	19.0	61.0	13.0	1
http://purl.obolibrary.org/obo/DOID_0060406	2.0	6.0	25.0	55.0	11.0	1
http://purl.obolibrary.org/obo/DOID_0080388	1.0	3.0	20.0	61.0	15.0	1
http://purl.obolibrary.org/obo/DOID_0060759	2.0	1.0	11.0	44.0	43.0	1
http://purl.obolibrary.org/obo/DOID_870	1.8534031413612566	4.387434554973822	20.047120418848166	55.50261780104712	18.12041884816754	191
http://purl.obolibrary.org/obo/DOID_13775	3.0	3.0	14.0	52.0	28.0	1
http://purl.obolibrary.org/obo/DOID_0112302	1.0	2.0	15.0	63.0	18.0	1
http://purl.obolibrary.org/obo/DOID_0080403	1.0	3.0	20.0	63.0	13.0	1
http://purl.obolibrary.org/obo/DOID_0060098	1.0	3.0	19.0	61.0	15.0	1
http://purl.obolibrary.org/obo/DOID_0080644	4.0	8.0	20.0	55.0	13.0	1
http://purl.obolibrary.org/obo/DOID_0060401	1.0	0.0	5.0	24.0	70.0	1
http://purl.obolibrary.org/obo/DOID_0111714	1.0	2.0	16.0	60.0	21.0	1
http://purl.obolibrary.org/obo/DOID_2687	5.5	17.5	18.0	40.0	19.0	2
http://purl.obolibrary.org/obo/DOID_0110613	2.0	1.0	9.0	46.0	42.0	1
http://purl.obolibrary.org/obo/DOID_10590	1.0	3.0	19.0	62.0	14.0	1
http://purl.obolibrary.org/obo/DOID_0060411	2.0	1.0	10.0	46.0	42.0	1
http://purl.obolibrary.org/obo/DOID_0111711	2.0	2.0	11.0	65.0	20.0	1
http://purl.obolibrary.org/obo/DOID_0070134	3.0	8.0	22.0	53.0	14.0	1
http://purl.obolibrary.org/obo/DOID_3875	2.0	6.5	22.0	57.5	11.5	2
http://purl.obolibrary.org/obo/DOID_8800	2.5	7.5	26.5	53.5	10.0	2
http://purl.obolibrary.org/obo/DOID_7520	1.0	3.0	21.0	57.0	18.0	1
http://purl.obolibrary.org/obo/DOID_0050623	2.5	7.0	26.0	52.5	11.5	2
http://purl.obolibrary.org/obo/DOID_0110789	2.0	6.0	30.0	52.0	9.0	1
http://purl.obolibrary.org/obo/DOID_0110889	1.0	1.0	17.0	66.0	15.0	1
http://purl.obolibrary.org/obo/DOID_0111261	2.0	1.0	14.0	44.0	39.0	1
http://purl.obolibrary.org/obo/DOID_0070024	2.0	6.0	20.0	59.0	13.0	1
http://purl.obolibrary.org/obo/DOID_14415	4.0	10.0	25.0	49.0	12.0	1
http://purl.obolibrary.org/obo/DOID_4906	2.0	6.0	29.0	53.0	10.0	1
http://purl.obolibrary.org/obo/DOID_0060648	1.6666666666666667	3.3333333333333335	20.11111111111111	59.22222222222222	15.555555555555555	9
http://purl.obolibrary.org/obo/DOID_0050669	8.6	29.2	27.8	30.0	4.4	5
http://purl.obolibrary.org/obo/DOID_0090034	1.0	1.0	11.0	49.0	38.0	1
http://purl.obolibrary.org/obo/DOID_0050754	1.0	1.0	12.0	49.0	36.0	1
http://purl.obolibrary.org/obo/DOID_13819	1.0	2.0	12.0	63.0	22.0	1
http://purl.obolibrary.org/obo/DOID_0090051	1.0	1.0	18.0	61.0	18.0	1
http://purl.obolibrary.org/obo/DOID_5760	2.0	6.0	23.0	58.0	11.0	1
http://purl.obolibrary.org/obo/DOID_334	2.0	6.0	21.0	51.0	19.0	1
http://purl.obolibrary.org/obo/DOID_12570	1.0	3.0	20.0	62.0	14.0	1
http://purl.obolibrary.org/obo/DOID_0050430	1.0	2.0	18.0	63.0	16.0	1
http://purl.obolibrary.org/obo/DOID_0080052	1.0	2.0	19.0	62.0	16.0	1
http://purl.obolibrary.org/obo/DOID_0110251	2.0	4.0	16.0	64.0	14.0	1
http://purl.obolibrary.org/obo/DOID_1432	2.888888888888889	9.222222222222221	23.333333333333332	51.888888888888886	12.666666666666666	9
http://purl.obolibrary.org/obo/DOID_0090056	1.0	1.0	13.0	42.0	43.0	1
http://purl.obolibrary.org/obo/DOID_11200	0.6923076923076923	1.5384615384615385	17.153846153846153	61.07692307692308	19.692307692307693	13
http://purl.obolibrary.org/obo/DOID_0080355	4.048780487804878	9.536585365853659	20.609756097560975	50.58536585365854	15.341463414634147	41
http://purl.obolibrary.org/obo/DOID_0112194	1.0	2.0	14.0	55.0	28.0	1
http://purl.obolibrary.org/obo/DOID_0110216	3.0	8.0	21.0	54.0	14.0	1
http://purl.obolibrary.org/obo/DOID_0090074	1.0	3.0	22.0	60.0	14.0	1
http://purl.obolibrary.org/obo/DOID_3692	2.0	5.0	23.0	58.0	12.0	1
http://purl.obolibrary.org/obo/DOID_0112021	3.0	5.0	18.0	57.0	17.0	1
http://purl.obolibrary.org/obo/DOID_0110258	2.0	4.0	16.0	64.0	14.0	1
http://purl.obolibrary.org/obo/DOID_0110368	1.0	3.0	21.0	63.0	13.0	1
http://purl.obolibrary.org/obo/DOID_0111746	1.0	1.0	17.0	63.0	18.0	1
